arh,esp
"Ey uye'ri kʉriwiya ɉinari, Jesuri Juan Bautista zaka'cho'si ey yu'nʉnno zʉn wina'zʉnna.Jesuri i'ngwi gʉmʉsinʉ anugwe gʉnsinnase' agikuya du a'kusana(Mar. :-; Luk. :-)",Entonces los discípulos cayeron en la cuenta de que Jesús estaba refiriéndose a Juan el Bautista.Curación de un muchacho poseído por el demonio
Ey awi yow ikʉse' ʉndinhasisi nʉngwa i'ngwi ɉirʉgakase' keywʉ Niwipawsin rimasayʉn zoyana.,"Cuando los hubo despedido, se fue al monte para orar."
Sanusi kingwi a'nʉ ʉnsi Niwipaw awʉnkawa ʉnkʉre'gawʉn nu'na'ba zʉnna.,y donde se encontraba el altar que había erigido; allí invocó Abrán el nombre del Señor.
"Rigasʉya imʉ zʉn, nʉn Kristu narwin kwa profeta narwin yeyka nasiri inʉ arunhá me'kusʉkweyna chwizʉnhási ikʉ kʉrigaseynige'ri, Niwipawse' ʉnka'gu'na ɉina neki kʉrigasey awʉngwa na'nʉnno.","Porque aparecerán falsos mesías y falsos profetas, que harán grandes señales milagrosas y prodigios con objeto de engañar, si fuera posible, incluso a los que Dios ha elegido."
Ey uye' nʉngwa Jesuri ámʉsenaɉuri: —“Buntikʉnʉri kʉn kʉyanaɉuri ɉiwʉri ¡tin nika!” kʉyana. Ey ʉwasindi inʉ nenʉn yow tin ʉnni'na.,"Jesús se incorporó, increpó al viento y dijo al lago:—¡Silencio! ¡Cállate!El viento cesó y todo quedó en calma."
"Ey awi eykʉ ʉndinare'ri Jesuse'ri: —“Yʉnke' ʉnkucho'sʉkwey nʉna'ba agawa'nu ananʉngwasiri, Niwipaw gwamʉ ʉnka'sisʉn zʉndi nuku'kinanʉko” winʉkey nʉngwa.","Cuando llegaron, les dijo:—Oren para que puedan resistir la prueba."
"chiwa yow rinaka ʉnté uye' keywʉ, chiwa winchuya ɉinase'ri, a'nʉ a'chiwisiri ɉe ʉnwina'kawiri, eygwi gumʉ ʉnwina'pa ʉnté ʉwa nʉnnari.","que los pastores corrían cuando todos los rebaños se juntaban allí y que, una vez abrevado el ganado, volvían a colocar sobre la boca del pozo."
"Ey awi Pabluri eymí ie'ri, sadusew ɉina nari farisew ɉinasindi, ikʉnha gunti winʉnka'nugwé wina'rizari zʉn, rimaseykumʉn nu'nari re'bakuma una.",y par.; Flp
Ey awi tʉkin keywʉ guna' sí zi kawa kʉmʉnuga kwakumanari ʉyari Zérah ɉwa kʉsana.,"Después salió su hermano con la cinta escarlata, y le pusieron el nombre de Záraj."
"Ʉwe'ki emi neki ʉnnanu' gun nʉndi. Chʉka ana'zanika awaki nugin, ʉweri chukumana'ba wa'ka gun awʉndi chwizanu'ri nanu'kinó.","No está aquí, pues ha resucitado, tal como anunció. Vengan y vean el lugar donde lo habían puesto.;"
"Jesuri eygwi kʉriwiya kʉya'bari: —“I'ngwi cheyrwa nowmʉsinʉ neyka keynʉn keywʉ, i'ngwi gunamʉ umʉn a'zʉna nari urakʉse' inʉ pinna kʉchwʉngwasi nowmisinʉse' ka'gekwʉya nʉnnari, i'mʉnʉri ɉwí zi ana'zákʉchʉ nigín, keywʉ keykumey gun gunʉ agagase'ri.",Dijo también Jesús a los discípulos:—Un hombre rico tenía un administrador que fue acusado ante su amo de malversar sus bienes.
"Ey uye' nʉngwa Jesuse' keywʉ wina'zasisiri: —“¿Yari Kristuri, rey Dawi zʉ gʉmʉsinʉ naní ikʉse'ri wingwako?","Por su parte, Jesús les preguntó:—¿Cómo es que dicen que el Mesías es hijo de David?"
"Juanse'ri: —“Mowga mʉkʉ aya kʉnʉnase'ri i'ngwiri kʉnanu' nase' kʉna a'wneyka, iwa zamʉ kʉnʉnase'ri kʉnanu' nasin ʉnkʉbasari a'wnanʉko” winʉkʉyana.",Y él les contestaba:—El que tenga dos túnicas ceda una al que no tiene ninguna; el que tenga comida compártala con el que no tiene.
Ey unige' kinkiri ʉndiwichu' rinari Niwipaw zʉ Gunamʉ warin zanʉ zana' zʉn rinari winkwʉngwa na'nʉnno. Ey awi eygwi chʉká ʉnwina'zani'nachʉka'ri Niwipaw zʉ gʉmʉsinʉ zʉn rinanʉngwa gun nʉndi.,"como tampoco tendrán nada que ver con la muerte, porque serán como ángeles; serán hijos de Dios, porque habrán resucitado."
"Ey awi eymí yʉn nu'na abewa ɉwía keywʉ zare'ri Jesuri i'ngwi kwimʉkʉnʉ kugotin Pedru, Juan awiri Santiagu zʉn ʉnkʉɉi Niwipawsin rimasayʉn keywʉ zoyana.","Unos ocho días después de esto, Jesús tomó a Pedro, Juan y Santiago y subió al monte a orar."
Uye' nʉngwari Jesuri kʉriwiya ɉinari: —“Tá kinkiri nowmisinʉ ɉina Niwipaw zʉ gowiernu ku'nawa zanʉ sikʉ choriza azi mʉ winʉka'zaniko” winʉkʉyana.,Entonces Jesús dijo a sus discípulos:—Les aseguro que a los ricos les va a ser muy difícil entrar en el reino de los cielos.
"Lameri Matusalén zʉ gʉmʉsinʉ nare. Matusalendi Enok zʉ gʉmʉsinʉ nʉnna, Enori Jared zʉ gʉmʉsinʉ nare' Jaredi Mahalaleel zʉ gʉmʉsinʉ nʉna. Mahalaleri Kainán zʉ gʉmʉsinʉ nare.","Matusalén, Enoc, Jarad, Maleleel, Cainán,"
ari kʉriwiya ɉinasin barkuse' anichoriri Dalmanuta ayarigʉn ʉndizoyana.Farisew ɉinari inʉ arunhá me'kusʉkweyna kʉchwizʉnhasʉkwa winsisana(Mt. :-; Luk. :-),A continuación subió a la barca con sus discípulos y se dirigió a la región de Dalmanuta.Petición de una señal milagrosa
"ey awi saserdoti ɉinari i'ngwi wina'guka ʉnte' riniga gun nʉnnari, Sakaría keywʉ Niwipaw urakʉn altarse' inʉ anéy a'bu'nʉya swí nikʉngwa nari keywʉ a'wa'nanaa.","le tocó en suerte, según costumbre sacerdotal, entrar en el Templo a ofrecer el incienso."
"Kwa mi kʉtʉ ki tʉnhʉn migwa'sʉndi ʉnbey ʉnki, i'ngwi kʉtʉ minnusiri Niwipawsikʉ ákwa kwʉn zweykwa chʉwí niku'nʉnno, mowga kʉtʉ minnusiri seyrerigʉn gey iwichu' nekʉ zweykwa a'chwiri. c",donde el gusano que los roe no muere y el fuego no se extingue].
¿Inʉri chwʉn azorie'? kwa ¿i'ngwi cheyrwa mʉkʉ du kawa kunuga ki achuye? Emey kawi mʉkʉ ʉnkʉcho'sʉya kinkiri rey zʉn urakakʉ nikwʉya zʉndi eykawari nanu'kinó.,"Cuando se fueron los enviados de Juan, Jesús se puso a hablar de él a la gente. Decía:—Cuando ustedes salieron al desierto, ¿qué esperaban encontrar? ¿Una caña agitada por el viento?"
"miwi emi nʉga'kumana neki nanu' nari, Niwipaw zʉn gun émiri nʉga'sana gun nʉndi, ʉweri agwi faraón zʉ konsejeru nari keywʉri ʉnhurakʉ zʉ paw nʉnʉngwa nari nʉcho'siri, agwi pin Egiptu gowernador nʉnʉngwa nari nʉcho'na zʉn gun nʉndi.","Así que no fueron ustedes quienes me enviaron aquí, sino Dios. Él me ha constituido consejero del faraón, señor de su casa y gobernador de todo el país de Egipto."
Uye' nʉngwari Pedruri eymí zʉna wa'kʉn nu'naɉuri: —“Israerita ɉina ¿Yari eymí arunhá miwe'zano? ¿Yari niwi ɉumena eymí kawiri niwinhacho? kwa ¿Niwiɉumamʉsin du a'kusʉya na miwe'zari ki ey miwikao?,"Pedro, al ver esto, habló así al pueblo:—Israelitas, ¿por qué se sorprendan de este suceso? ¿Por qué nos miran como si hubiera sido nuestro poder o nuestra religiosidad lo que ha hecho andar a este hombre?"
"Ey anawi twí ʉnzanise'ri, Jesuri i'ngwi uga mowga kʉtow kʉriwiya ɉinasin mesase' winasi,","Al anochecer, Jesús se sentó a la mesa con los Doce"
"Ey awi Jesuri eygwi kʉriwiya ɉina zachʉn kinki winʉmasʉya'bari Jerusalén chonʉkwa kawi chunnikwe'ri, sakuku umʉnte wina'zʉna ɉinase', saserdoti zʉ sakuku umʉnte wina'zʉna ɉinase' ley wina'rigʉnkwʉya ɉinase' nenʉn du kawi chʉwí a'kukuma awiri agwaka a'wnʉnniko. Ʉwe'ki máykʉnʉ ɉwín zʉnekʉri eygwi chʉká ana'zanika awʉngwa gun neri.","A partir de aquel momento, Jesús empezó a manifestar a sus discípulos que tenía que ir a Jerusalén, y que los ancianos del pueblo, los jefes de los sacerdotes y los maestros de la ley le harían sufrir mucho, y luego lo matarían, pero que al tercer día resucitaría.;"
"Uye' nʉngwari Jesuse' key ie'ri: —“Tá kinki bemaki nʉchʉka kwa nʉga'kʉnamʉ duna chʉká: urakʉ, gwía, zati, zaku, kakʉ, gʉmʉsinʉ, kwa ka'gʉmʉ chusana nʉndi,","Jesús le respondió:—Les aseguro que no hay nadie que haya dejado casa, hermanos, hermanas, madre, padre, hijos o tierras por causa mía y del evangelio,"
Iwa Pabluri Sila ʉnka'gusiri; Jesú tá wina'chwʉya ɉinase'ri Niwisakukuse' du chukwa winʉkey gwamʉ winʉka'sisana nari eymí pari ʉnzoya una.,"Esto provocó entre ambos tan fuerte discusión, que llegaron a separarse. Bernabé tomó consigo a Marcos y se embarcó para Chipre."
Ema ɉinari weyru wina'zari ey rinikay miwe'zanʉn anukʉndi ʉnkʉrigasay ey miwe'zanu'kinó inʉri eyki ranuewe zʉn gun zanʉndi.,"Estos no están borrachos como ustedes suponen, pues solo son las nueve de la mañana."
"Gwamʉ re'si inʉkí kindi gákʉchʉ awʉndi du nanu'kinʉnno, aya zʉn anʉ me'cho'si ɉumʉ me'sʉkwa gun nʉndi, awi kinkiri eymí zʉna kawi awichungwa neki nanu' ni”.","Les aconsejo, pues, que coman algo, que les vendrá bien para su salud; por lo demás, ni un cabello de la cabeza se perderá."
"¡Farisew ɉina azi chʉwi mi me'zʉnniko! Sinagogase'ri sanusi akumaɉuriri, o'kakʉri awʉnkawa miwiwari miwimasaykwa rigawʉnari nanu'kinó.","Den limosna de lo que tienen dentro, y de ese modo todo quedará limpio en ustedes."
"inʉri Ga'kʉnamʉse'ri:ʻMipawri agunamʉ warin zanʉ ɉina,azi mikizanu' nari du michwʉngwa nari ga'si keywʉriʼ",porque dicen las Escrituras: Dios ordenará a sus ángeles que cuiden de ti
"Lewí zʉ gʉmʉsinʉ ɉinari: Jersón, Kehat, awiri Merarí nʉnna.","Los hijos de Leví: Guersón, Queat y Merarí."
"Ey unige'ri, ikʉ ka'gʉmʉse' tʉgʉnsa winkwʉya ɉinari á kʉnhani'kuma unige'ri, ase'ri chiwa, chiwako'kuse' anʉkʉkichi azey azey aykʉnʉ re'gʉwa zaná awʉngwa na'nʉnno.","Todos los habitantes del mundo serán reunidos en su presencia, y él separará a unos de otros, como el pastor separa las ovejas de los machos cabríos,"
"Anugwe Dunase' winga'si, Bernawé nari Saulusindi Selewsia ayekʉ keywʉ rizoyana, awi eymekʉ pariri i'ngwi barkuse' ʉnwinichori ka' anikwʉyekʉ Chipre ayekʉ eygwi rizoyana.","Investidos de esta misión por el Espíritu Santo, Bernabé y Saulo llegaron a Seleucia, donde se embarcaron rumbo a Chipre."
"Jesuri, azey mʉkʉ anichiwisiri, mʉkʉ zí kawi gunti twé kawa ʉnwinʉkʉcho'naɉuri,",le quitaron sus ropas y le echaron un manto de color rojo sobre los hombros;
"Iwa Jawán zʉ gʉmʉsinʉ ɉinari, Elisá, Tarsis, Kitim awiri Rodanim rinʉnna.","Descendientes de Jabán: Elisá y Tarsis, Quitín y Dodanín."
"Rubén zʉ gʉmʉsinʉ ɉinari: Anok, Falú, Hesrón, awiri Karmí.","Los hijos de Rubén: Janoc, Falú, Jesrón y Carmí."
"Bema ne nʉnnige'ki Agʉmʉsinʉ ʉnɉwa'su neykari, Kakʉri asin neki nanu' name'ri na'nʉnno, ʉwe'ki agʉmʉsinʉ ipana ʉwase'ri, Kakʉri asingwi nánʉngwa na'nʉnno.","Mentiroso es todo el que niega que Jesús es el Cristo. Ese es el anticristo, pues niega al Padre y al Hijo."
"“Zabulón awiri Neftalí zʉ ka'gʉmʉn,Jordán chukwʉta'rigʉn,ɉiwʉ ókʉnʉn:Galilea, ikʉ Niwipaw winɉwa'su' nari winkwʉn nugekʉ.","¡Tierra de Zabulón y Neftalí, camino del mar, al oriente del Jordán, Galilea de los paganos!"
"Ey awi achʉna ɉinase'ri Jesuri zʉguró azoyeykasin ey zwein gwi ki nuko zʉn wina'rizari, i'ɉwia ʉndizoyaki rinuse' keywʉ, asinamʉsinke', aɉúnʉkʉnʉ sinke' ʉnwintase' neki,","Pensando que iría mezclado entre la caravana, hicieron una jornada de camino y al término de ella comenzaron a buscarlo entre los parientes y conocidos."
Uye' nʉngwari Jesuse'ri: —“¿Iwa miwiri nʉndi inʉ naníri ayo?” winʉkey ie'ri.,"Jesús les preguntó:—Y ustedes, ¿quién dicen que soy?"
"Sauluri ka' sikʉ wa'nana. Ey awiri ku'nawakʉ pariri: —“Saulu, Saulu ¿Yari emey kinkiri nʉnʉwasikwe?” keykumʉya keywʉ no'kwana.","Cayó a tierra y oyó una voz que decía:—Saúl, Saúl, ¿por qué me persigues añaden: duro es para ti dar coces contra el aguijón. ?"
"Ey ʉwasindi Jesuri Anugwe Dunase' zéyzéy a'kusiri: —“Kakʉ awʉnkawa mikʉkusiwin, ka'gʉmʉ awiri ku'nawa zʉ paw, ikʉ riwiana awiri arunhéy wina'zʉna ɉinase' inʉ mʉrakʉ nʉkʉre'gownari, gʉmʉsinʉ zana neyka ɉinase' nʉka'chunha awaki nʉnuge'ri. Ʉwe'ki kakʉ má eymí unanʉn na'chwʉya'me zʉn na'nʉnno í Niwipawri amaseyna.","Pero aun así, no se alegren tanto de que los espíritus malignos los obedezcan como de que los nombres de ustedes estén escritos en el cielo.Alegría de Jesús"
"máykʉnʉ ɉwía zʉnekʉri, eyki peykʉ nánʉn nuse' kingwi Abraandi, ɉirʉgakari chwá keywʉ una.","Al tercer día, Abrahán alzó los ojos y divisó el sitio a lo lejos."
"nʉngwari, Jerusalén, Betfagé awiri Betania a'chorí awi Oliwu ɉirʉgaka mʉchey rinare'ri, Jesuri mowga winʉkʉriwiya keywʉ ga'siri,","con este encargo:—Vayan a la aldea que tienen ahí enfrente, y nada más entrar encontrarán un pollino atado, sobre el cual nunca ha montado nadie. Desátenlo y tráiganmelo."
"ʉnkachwi nari neki i'ngweygwi zagʉkwa, umʉngwi inʉ mikʉnana'ɉunʉkwa, du nanu' nánʉkwa, rigasaykwa, inʉ a'mʉkanu' neyka du kʉre'kusʉkwa, karikʉnʉ mikʉnánʉkwa, kwentu a'sinhey naykwa, awʉnkawa me'zanʉkwa, awiri ingʉ dunari zoriweri me'zanu' nanʉkweyka.",Todas estas son las maldades que salen de adentro y hacen impura a una persona.La mujer sirofenicia
"Uye' nʉngwari eyma anugweri ɉuma'nisi a'kʉnna'ɉuri gʉmʉsinʉri ɉuzu'se' tosiri ko'kusasa awi gunti wichanáy nari chusi a'chore'ri, ikʉse'ri wichaki nugín gunti agwa'na.","El espíritu, gritando y haciendo que el muchacho se retorciera con violencia, salió de él dejándolo como muerto, de manera que, en efecto, todos los presentes lo consideraban muerto."
"Ey awi sinagogase' pari ana'choriri i'ngwi Tisiw Justu za'kinuga sinagoga cheynʉn kwʉya, Niwipaw gwi chow a'chuya keynakʉ keywʉ ʉnzoyana.","Dicho esto, se retiró de allí y entró en casa de uno de los que, sin ser judíos, rendían culto al verdadero Dios, un tal Ticio Justo, que vivía junto a la sinagoga."
Ʉwe'ki nʉn miwikeywari bema neki ʉnkwʉyasin ɉwé re'riwanika ʉwari sakuku sikʉ zakʉre'cho'sʉn zweykwari ka'wnʉnno. Bema neki i'ngwi azikí kʉya ʉweykari sakuku sikʉ zʉndi wazwe'inʉnno. Iwa i'ngwi neki inʉ du kizwe'i nanʉngwa a'chwi ósʉn gwa' ʉweyka kinkiri seyrerigʉn geyse' zʉn a'witʉrenʉngwa gun neri.,"Ya saben que se dijo a los antepasados: No mates; el que mate, será llevado a juicio."
"Ey awi judíw ɉinase'ri du winʉkʉnigin gun a'chuye'ri, fietʉ pan lewadura a'zanu'nari agagʉya ɉwia'se'ri Pedruri tosʉn gwa'sa una.","Al comprobar la satisfacción que con ello había causado a los judíos, se propuso encarcelar a Pedro en fecha que coincidió con las fiestas de Pascua."
Uye'ri winʉkʉriwiya ɉinari: —“Pan neki wanaku' nʉnna'me zʉn ey ya'chʉ” winʉnkʉyʉn nu'na.,Los discípulos comentaban unos con otros: «Esto lo dice porque no hemos traído pan».
"Ey uye' nʉngwa Niwipawri Abran o'kakʉ uzoriri eymí kʉyana: —“Warin du wa'ka awiri wirako'ku a'zʉnchʉnha awʉnki, a'zʉnchʉhʉkweyri ey mikʉnano, eyma zana gwi nari mazey tana ɉinari mikʉre'nikʉngwa gun nʉndi” kʉyana.",Pero el Señor le respondió:—¡No! Ese hombre no será tu heredero; el heredero será tu propio hijo.
"Na'ba Niwipaw warinzanʉ zʉ gunamʉ du nanu' neykase' pari nʉnkuyari, ema kwi'ma ɉina ayeygwi azey inʉ duna wina'wesʉn nukʉngwa ni. Ikʉnha'se' pari gun, nʉn awiri nʉkakʉ Isaak, nʉzurumakʉ Abraan, zakʉwina'cho'zʉn nukʉngwa gun nʉndi. Awi ikʉnha'ri agutari gʉmʉsinʉ winʉkʉnari ka'gʉmʉse' tʉgʉnsa winkwʉngwa ni”.","el ángel que me ha librado de todo mal,bendiga a estos muchachos;que en ellos se perpetúemi nombre y el de mis padres, Abrahán e Isaac;que crezcan y se multipliquen en medio de la tierra."
"Ey uye' nʉngwari Labán awiri Betweri keywʉ winie'ri: —“Niwipawzey nari nʉgindi ey gun niwe'zanʉndi, ey ʉweri ey awʉngwa ni kwa eymí nanu' nánʉngwa ni yʉkweyka neki niwikʉnanu'ri nanu'kinó.","Entonces Labán y Betuel le respondieron:—Esto es cosa del Señor, y no nos corresponde a nosotros decir si está bien o está mal."
"Ey uye'ki Judeari Erode zʉ gʉmʉsinʉ Arkelawri sakuku nari, akakʉ ana'gusi ʉnnuga ni gun ʉnno'kuye'ri chowchu keywʉ kʉna'na; ey uye'ki Niwipawse'ri i'mʉnʉ eygwi kʉmʉrin amaseyna nari Galilea meyna ɉumenʉn ʉnzoriri,","Pero al enterarse de que Arquelao, hijo de Herodes, reinaba en Judea en lugar de su padre, tuvo miedo de ir allá. Así que, advertido en un sueño, se dirigió a la región de Galilea"
winʉmʉsesi wintonaɉuri ɉweɉwe' nari keywʉ ɉirʉgakakʉ+ \fr : \ft  powru nuga gakʉn dʉndá zʉnanke' winʉkʉwite awʉngwa wina'zari keywʉ winuzoyana.,"Al oír esto, todos los que estaban en la sinagoga se enfurecieron"
"Awi Jesuse' winʉkey ie'ri: —“Tá kinki inʉ anikakí nugari sʉmʉ gun nʉndi, ʉwe'ki eyma tasi nikamʉ awizʉnari sʉmʉ neki ananu' gun nʉndi inʉ a'nikʉya zʉ pawse' gwamʉ ʉnka'sisʉn zʉndi nuku'nanʉko, eyma takʉya gunamʉ ga'sʉngwasi” winʉkʉyana.","Les dijo:—La mies es mucha, pero son pocos los obreros. Por eso, pídanle al dueño de la mies que mande obreros a su mies."
Ey awi umʉn ʉnwinzʉnna ɉinari zamʉ awiri yow inʉ a'zʉna nenʉn Sodoma awiri Gomorra kwanari anʉnkʉgusiri ʉndizoya una.,"El valle de Sidín estaba lleno de pozos de alquitrán y, cuando los reyes de Sodoma y Gomorra intentaron huir, cayeron en ellos. Los demás huyeron a los montes."
"Uye'ki i'kʉnha' kingwi eywiniri:—“Fietʉ genʉn nʉnkʉri ey awkwey neki niwikʉnu'ri nanu'kinʉnno, inʉri eymí nikʉn nukʉndi ikʉri yow ɉwé miwanika awkwa gun nʉndi”.I'ngwí a'mia Jesú sakʉn perfume a'dona(Mar. :-)","Dijeron, sin embargo:—No lo hagamos durante la fiesta, a fin de evitar que se altere el orden público.Unción de Jesús en Betania"
"iwa ayʉnke rinikwʉn nu'na ɉinase'ri, inʉ nenʉ́n agʉnkway gunti í gun ga'kʉnamʉ wesie'ri arunhá wina'chwi winino'kwʉn rinu'na.",Cuantos lo oían estaban asombrados de su inteligencia y de sus respuestas.
"Miwiri peykʉ gwamʉ miwe'nisi nʉnkwa gun awaki nukʉndi, ʉwe'ki kʉnkʉnʉn zweykwari, ʉnkwa neki au'nʉn awkinʉnnarwe pin powru kʉchori nʉnnige'ri ʉnnʉnkinkuma awʉndi ʉnwicha gwi zʉn awkinʉnnarwe”.","Tú has protegido a este siervo tuyo y has mostrado tu gran misericordia salvando mi vida, pero yo no puedo huir a las montañas, porque me alcanzaría la desgracia y moriría."
"Ey anawi ʉnzanika anuye'ri, rey Abimélek, filistew zʉ sakukuri, awentanʉse' tá zari kʉwa'kʉn nu'nari, Isaak nariri Rebekasindi winʉnkʉnʉna niku'kinó a'zari keywʉ chwana.","La estancia de Isaac en aquel lugar se fue dilatando, y un día Abimélec, rey de los filisteos, mirando por la ventana vio a Isaac acariciando a Rebeca, su mujer."
Ey uye'ri Aberse' ayeygwi chiwa ingumʉn dukawa awiri chinchin kawa a'gusi nʉngwa gwaka awiri Niwipawse' makuruma kuzoya gwi una. Ey uye'ri Niwipawse'ri kwa a'chwi kipʉnna.,"También Abel le ofreció las primeras y mejores crías de su rebaño.El Señor miró con agrado a Abel y a su ofrenda,"
"Aɉumeka Niwipaw zʉ gowiernu minsʉ puré kʉre'kukumey atanige' nʉnkʉri, inʉ mikʉɉunʉyari kawʉ a'nisi zʉndi me'wesunánuko” winʉkʉyana.Ku'nawakʉ zʉn inʉ awʉtari a'zʉnari du ʉnkawkwa(Mt. :-)","Ustedes busquen, más bien, el reino de Dios, y Dios se encargará de darles además todas esas cosas."
"Ʉweri bema neki á kingwi zʉn awʉnkawa ʉnkʉkusʉyari wa'ri kinki zweingwa ni, iwa anugwe rʉn rʉn re'sʉyari awʉnkawa kinki kʉkumey zweingwa na'nʉnno.","Al que se ensalce a sí mismo, Dios lo humillará; pero al que se humille a sí mismo, Dios lo ensalzará."
"Ey uye' nʉngwa Jesuse' keywʉ winʉkey ie'ri:—“¿Ʉwe'ki azina'me'ri Dawi kingwi Anugwe Dunase' asáyʉn gwa'siri, Nʉsakukuri gwa'nʉnno? inʉri Dawise' kingwi gwase'ri:","Jesús les replicó:—Entonces, ¿cómo es que David, inspirado por el Espíritu, lo llama Señor, cuando dice:"
"Inʉri mazey tetigu Estewʉn má zakʉme'cho'sʉya agwase' gwakʉn nʉndi kwa gwi a'chwi, ʉya wingwakʉn nuga zʉ mʉka nenʉn chwʉn nu'narwari nanu'kinó’.","Incluso cuando mataron a Esteban, tu testigo, allí estaba yo presente aprobando el proceder y cuidando la ropa de quienes lo mataban»."
