arh,esp
"Uye'ri Jesuse'ri: —“¿Azi zʉnname'ri?” winʉkey ie'ri, ikʉnha'se'ri: —“Eri Jesú Nasaré zanʉ ukumaneykari, Jesuri profeta nariri Niwipawzey nari, ikʉzey nari, ga'kʉnamʉse' awiri inʉ ʉwaba' nenʉn kúmʉ ka'nisi awiri ʉyari chwizʉnhasi kinki ʉwari nanu'kinare.","y uno de ellos, llamado Cleofás, le contestó:—Seguramente tú eres el único en toda Jerusalén que no se ha enterado de lo que ha pasado allí estos días."
Uye'ki saserdoti zʉ sakuku ɉina awiri pinna Niwisakuku ɉinase' kinkiri ikʉ Roma zanʉse' krususe' winʉkʉɉi wingwakʉngwasi ikʉnha'se' wina'we zʉn unari nanu'kinó.,"Él preguntó:—¿Pues qué ha pasado?Le dijeron:—Lo de Jesús de Nazaret, que era un profeta poderoso en hechos y palabras delante de Dios y de todo el pueblo."
Niwi niwe'zare' kinkiri eri á ki niwipowru Israeri ikwʉngwari nʉnno kʉzanʉn nu'na gun emey anukumey anagwa'nari máykʉnʉ ɉwía keywʉri ʉnzaniku'kinó.,Los jefes de nuestros sacerdotes y nuestras autoridades lo entregaron para que lo condenaran a muerte y lo crucificaran.
"Ʉwe'ki a'mia niwisí gwi kʉchunkwʉya ɉinari, iwa mʉrogwi Jesú ka' ikumanekʉ winwa'kʉn rizoyana ga' niwikʉye' nʉngwari, arunhá niwe'kusa awaki nuge'ki tá kinʉnno zʉn gun niwe'zanʉn nuge'ri.","Nosotros teníamos la esperanza de que él iba a ser el libertador de Israel, pero ya han pasado tres días desde que sucedió todo esto."
"Ikʉnha winye' nʉngwari, Jesú zʉ gʉchʉ neki ʉnchwizanu' nariri Niwipaw zʉ Gunamʉ warin zanʉ mowga nase' zʉn winʉka'choriri: Jesuri chʉka' ana'zanika anawakiri nuku'kinóʼ kʉyʉwa winyame'.","Verdad es que algunas mujeres de nuestro grupo nos han desconcertado, pues fueron de madrugada al sepulcro"
"I'ngwi cheyrwa niwisin rinayʉn nu'nagwiri Jesú ka' ikumanekʉ senanʉn rizoyanari, a'mia ɉina winyanay kinki zʉn zariri Jesú neki ʉnchwizanu' narin gwi gun winyaki rinugeri” kʉyana.","y, al no encontrar su cuerpo, volvieron diciendo que también se les habían aparecido unos ángeles y les habían dicho que él está vivo."
"Ey uye' nʉngwari Jesuse' keywʉ winʉkey ie'ri: —“Miwiri azi inʉ miwikuwa'na'kuri nó, na'ba profeta ɉina winaseyneyka gwakʉn tá neki miwe'zanu'gwi nʉndi.",Algunos de los nuestros acudieron después al sepulcro y lo encontraron todo tal y como las mujeres habían dicho. Pero a él no lo vieron.
¿Kristu eyki ku'nawakʉ re'gukʉn zwei'gwiri chʉwí a'kukumʉngwa ná neki miwe'zanu' kinare winʉkey nʉngwari?”,"Jesús, entonces, les dijo:—¡Qué lentos son ustedes para comprender y cuánto les cuesta creer lo dicho por los profetas!"
"Jesuri, á wasʉyaba' zakʉ winʉka'cho'si winʉkuwʉsʉngwa nari, Moisese' paperise' Ga'kʉnamʉ a'sana'ba keywʉ winʉkʉnpesanáɉuri, profeta ɉinase' a'sanin nenʉn ka'gwasi keywʉ winʉwiʉnpʉnna.",¿No tenía que sufrir el Mesías todo esto antes de ser glorificado?
"Ey awi nʉngwa powru Emaú ʉnwinkinkumʉngwékʉ ʉnwinkinkumaye'ri, Jesuri rita' kʉzagichʉngwa nanáy ni'na.","Y, empezando por Moisés y siguiendo por todos los profetas, les explicó cada uno de los pasajes de las Escrituras que se referían a él mismo."
"Uye'ki ikʉnha'se'ri: —“Sinkʉ gun ʉnzanikʉndi íngunʉ gaka twí ʉnminzanikari a'wkinʉnno, aɉumeka niwisin anachusa nawʉn nʉnkʉri duri nanu'kinó” winʉkʉyame' Jesuri anachusʉngwa nari ikʉnha'sin keywʉ ʉnzoyana.","Cuando llegaron a la aldea adonde se dirigían, Jesús hizo ademán de seguir adelante."
"Ey awi urakʉse' ʉndinari kʉkʉwinre'zʉngwa nari mesase' winasie'ri, Jesuri pan tónaɉuri Niwipawse' awia nisi nʉngwari re'wechiri ikʉnha'se' wina'we uye' keywʉ","Pero ellos le dijeron, insistiendo mucho:—Quédate con nosotros, porque atardece ya y la noche se echa encima.Él entró y se quedó con ellos."
"kʉriwiya ɉinase'ri Jesú ni wina'zari winɉwa'sie'ki, Jesuri e'gwi izatikuma zʉn una.","Luego, cuando se sentaron juntos a la mesa, Jesús tomó el pan, dio gracias a Dios, lo partió y se lo dio.;"
Uye' nʉngwari ikʉnha'ri: —“Tákʉchʉ nʉngwa á íngunʉ gaka Ga'kʉnamʉse' yeyka niwiwí nakʉye'ri anugwese'ri gey niwikʉpunʉn nukay niwe'zanu' ki nʉnhao” winʉnkʉyana.,En aquel momento se les abrieron los ojos y lo reconocieron; pero él desapareció de su vista.
"Awi nʉngwari e' kingwi winamʉsenaɉuri mʉnʉ'gwi Jerusalén rizoya keywʉ winunari, eykʉri i'ngwi uga i'ngwi kʉtow winʉkʉriwiya awiri eygwi aɉwa ikʉnha'sin rinukʉn nugekʉ winkinkumaye'ri, ʉya ɉinase'ri:",Entonces se dijeron el uno al otro:—¿No nos ardía ya el corazón cuando conversábamos con él por el camino y nos explicaba las Escrituras?
"—“Takʉchʉ, Sakuku Jesuri chʉká ana'zanika awiri Simonse'ri achwizʉnhasʉyari chwá gun auwʉndi” winʉkeykumana.","En el mismo instante emprendieron el camino de regreso a Jerusalén, donde encontraron reunidos a los Once y a todos los demás,"
Uye' nʉngwari ikʉnha mowga nase' ayeygwi íngunʉ gaka wina'zʉnhʉweyka awiri Jesuse' pan winʉkʉre'wechie' keywʉ ʉya ní wina'zari winɉwa'sana nenʉn eykʉ rinugase' yow winʉkʉwʉsagwi winuna.Jesuri kʉriwiya ɉinase' rinhachwizʉnhasana(Mt. :-; Mar. :-; Jn. :-),que les dijeron:—Es cierto que el Señor ha resucitado y se ha aparecido a Simón.
Ey awi eyki eymí winʉnkʉyʉn rinuse'ri Jesuse'ri ʉya'ba winʉka'choriri: —“Niwipawzey tanʉ zanamʉ winipanów” winʉkʉyana.,"Ellos, por su parte, contaron también lo que les había sucedido en el camino y cómo habían reconocido a Jesús cuando partía el pan.Jesús se aparece a los discípulos"
Uye'ri ikʉnha'ri wichana zʉn anugwe naní wina'zari ingʉ amʉka' winigakumana.,"Todavía estaban hablando de estas cosas, cuando Jesús se puso en medio de ellos y les dijo:—¡La paz sea con ustedes!"
Uye'ki Jesuse'ri: —“¿Yari eymí chowchow miwikʉnasi ¿Anugwese'ri mowga mowgari kʉzano?,"Sorprendidos y muy asustados, creían estar viendo un fantasma."
"Ʉweri guna' awiri kʉta nʉchwa gun ʉnki, ʉya kingwiri nanu'kinarwe, anugwekin narwa nʉndi gʉchʉ, wesu, neki na'geku'ri nanu'kinʉnno, anugwekin neykase' kinkiri eymeyna neki kʉnanu' neyka gun nʉndi”.",Pero Jesús les dijo:—¿Por qué se asustan y por qué dudan tanto en su interior?
Winʉkeyri gunʉ awiri kʉta nenʉ́n winʉka'chunhá una.,"Miren mis manos y mis pies: soy yo mismo. Tóquenme y mírenme. Los fantasmas no tienen carne ni huesos, como ustedes ven que yo tengo."
Uye'ki ikʉnha'ri zéyzéy wina'zari gunti arunhá zʉn wina'zanamʉsin eyki tá ni neki wina'zanu' gun rinare pariri Jesuse'ri: —“¿Inʉkí gʉkweynari eyki miwikʉnano?” winʉkʉyana.,"Al decir esto, les mostró las manos y los pies."
"Uye' nʉngwa wakʉ punana ingʉ awʉn kawi a'we ukumaye'ri,","Pero aunque estaban llenos de alegría, no se lo acababan de creer a causa del asombro. Así que Jesús les preguntó:—¿Tienen aquí algo de comer?"
"ase'ri, gusiri pinnase' achwʉn nuga'ba ga una.","Le ofrecieron un trozo de pescado asado,, no de gran valor, añaden: y un panal de miel."
"Unaɉu nʉngwari: —“Yow emey gunti nʉkizʉnki nugeykari, eyki miwisin nayʉn nu'kwe' kingwi, nʉn nʉkizanʉngweyka zaka'cho'sʉyin, Moisese' ley a'sanin a'nikwʉya, profeta ɉinase' a'sanin a'nikwʉya awiri Salmuse' a'nikwʉya nenʉn miwiwí miwikuwʉsʉn nu'narwa anʉnchori zʉndi ey nʉkizʉnnari nanu'kinó”.",que él tomó y comió en presencia de todos.
Winʉkey keywʉ Ga'kʉnamʉse' yeykari winʉkuwʉsʉn gwa'sana.,"Luego les dijo:—Cuando aún estaba con ustedes, ya les advertí que tenía que cumplirse todo lo que está escrito acerca de mí en la ley de Moisés, en los libros de los profetas y en los salmos."
"Awi eygwi winʉkʉyaba'ri: —“Ga'kʉnamʉse'ri Kristuri chʉwí a'kukumey agwaka unige'ki máykʉnʉ ɉwín zʉnekʉri eygwi anʉkuwirina awʉngwa ni yeykari nanu'kinó,",Entonces les abrió la mente para que comprendieran el sentido de las Escrituras.
"awiri Jerusalén keywʉ ipekumanáɉuri akín powru ka'gʉmʉse' tʉgʉnsʉkin ikʉ akwʉn nugeykari, Jesú zakʉka'cho'kumey Niwipaw kʉrigʉnchonʉkwa, ey unige'ri Niwipawri, nʉtʉnhanáchʉka'ri gwamʉ mikʉre'sa awʉngwa ni ikʉri keykumey azori gunti yow zʉnekʉ no'kwʉzʉn awʉngwa ni yeykari nanu'kinó.",Y añadió:—Estaba escrito que el Mesías tenía que morir y que resucitaría al tercer día;
"Ʉwe' kinkiri iwa pariri, inʉ achwaneykari zaka'cho'kumeyzáy zʉn gun neri.","y también que en su nombre se ha de proclamar a todas las naciones, comenzando desde Jerusalén, un mensaje de conversión y de perdón de los pecados."
"Iwa nʉndi nʉkakʉ warinzanʉse' miwikuga'sʉngwa yana miwikuga'sʉn zʉn nukʉnʉngwa gun neri. Ʉwe'ki miwiri ɉumamʉ warin zanʉ nasi ʉya iapánʉkindi, emi Jerusalén wa'kʉn zʉn nukʉkwa naki” nenʉ́n winʉkey winʉmaseyna.Jesuri ku'nawarigʉn ʉnwazoyana(Mar. :-)",Ustedes son testigos de todas estas cosas.
"Awi nʉngwari Jesuri, kʉriwiya ɉinari, Jerusalén o'kʉrigʉn ʉnwina'chunhey Betaniakin winuzoyanáɉuri, eykʉri gunʉ arusiri du wina'zanʉngwa wina'chwi Niwipawse' winʉwiana,","Miren, yo voy a enviarles el don prometido por mi Padre. Quédense aquí, en Jerusalén, hasta que reciban la fuerza que viene de Dios."
awi eyki eymí nikʉn nusi kingwi atʉgekʉ ʉnwinʉkʉnisi gunti ku'nawarin ʉnwazoya una.,.Conclusión Ascensión de Jesús al cielo
Uye'ri kʉriwiya ɉinase'ri eymí niga winchwi awʉnkawa ʉnwinrekʉkusanáɉu nʉngwari zéyzéy ʉnwina'zari Jerusalén ʉndina'na.,"Más tarde, Jesús los llevó fuera de la ciudad, hasta las cercanías de Betania. Allí, levantando las manos, los bendijo."
Ey awi sigín zʉn Niwipaw awʉnkawa winrekʉkusʉn Niwipaw urakʉn ʉnté rizoyana.,"Y, mientras los bendecía, se separó de ellos y fue llevado al cielo."
"(Mt. :-, :-) I'mʉnʉ keywʉ Jesuri, Niwipaw gwamʉ ʉnka'sisʉn nu'nari ekʉchore'ri, i'ngwi kʉriwiyase'ri: —“Sakuku, Juan winʉkʉriwiya ɉina winʉwiana zana'gwi nari Niwipaw gwamʉ ʉnka'sisamʉ niwiwiagwi ú” key ie'ri,","Una vez estaba Jesús orando en cierto lugar. Cuando terminó de orar, uno de los discípulos le dijo:—Señor, enséñanos a orar, al igual que Juan enseñaba a sus discípulos."
"Jesuse'ri: —“Niwipaw gwamʉ ʉnka'sikumanige'ri, Kakʉ warin zanʉ, mikunuku' neyka na'me, pinna awʉnkawa mikʉkumʉyʉn, mazey gowiernu naka ú.","Jesús les dijo:—Cuando oren, digan:Padre, santificado sea tu nombre.Venga tu reino."
Awiri sigín zamʉ niwikʉɉúnʉyari niwe'kawow.,Danos cada día el pan que necesitamos.
"Inʉ ʉwanu' nʉna ukumʉyachʉka'ri gwamʉ niwikʉre'sa zʉn ú, niwi ósʉn niwiwari azikí niwinhʉwa gwamʉ kʉre'kumʉya zana' gwi nariri, tʉnhʉn, niwinhuzweykwey na'ba niwinhʉre'gaú nʉn”.","Perdónanos nuestros pecados,como también nosotros perdonamosa quienes nos hacen mal.Y no permitas que nos apartemos de ti."
"Awi eygwi kʉya'bari: —“Bemase' neki aɉúnʉkʉnʉ nánʉya, seyku zanikʉn nusi neki urakʉse' ikinkumeyri: ʻNʉɉunʉkʉnʉ, maykʉnʉ nanʉkin pan rena'tanigu ú,","Luego les dijo:—Supongan que uno de ustedes va a medianoche a casa de un amigo y le dice: «Amigo, préstame tres panes,"
"inʉri, nʉɉunʉkʉnʉ nayakʉ pari urakʉse' nʉnkinkumʉye'ri, inʉ a'kawkwey nʉkiza'nu na'meʼ kʉyʉndi.","porque otro amigo mío que está de viaje acaba de llegar a mi casa, y no tengo nada que ofrecerle»."
"Usikʉ neykase' gʉgʉ a'tosiri: ʻNʉmaseysaí nʉn ʉnnekupá ʉnzariri nʉgʉmʉsinʉsindi anakʉmʉn gun nukʉndi, inʉ me'wesʉn amʉsesʉkwey neki nʉkʉnanu' ni ne kʉyanʉnki.","Supongan también que el otro, desde dentro, contesta: «Por favor, no me molestes ahora. Ya tengo la puerta cerrada y mis hijos y yo estamos acostados. ¡Cómo me voy a levantar para dártelos!»."
"Ey yʉnkʉchʉ nukʉndi aɉúnʉkʉnʉ nachʉka'ri nanu' nenʉnki, umʉngwi nʉkʉya a'zariri, anʉkʉɉunʉn nugeykari ana'wesʉn anʉmʉseri awkinʉnno.","Pues bien, les digo que, aunque no se levante a darle los panes por razón de su amistad, al menos para evitar que lo siga molestando, se levantará y le dará todo lo que necesite."
"Ey ʉwe'ri nʉn ey mikeywari: Sisa awʉnki, Niwipawse'ri me'weri awkinʉnno; taka awʉnki, mika'chona awʉngwa'chʉ; o'kʉta pari zakʉkana awʉnki, mekumʉsena awʉngwa'chʉ.","Por eso les digo: Pidan y Dios los atenderá, busquen y encontrarán; llamen y Dios les abrirá la puerta."
"Inʉri sisa awʉyase'ri, ipana; taka awʉyase'ri, ka'chona; o'kʉta zakʉkana awʉyase'ri, ekumʉsena zʉn awʉya gun nʉndi.","Porque todo el que pide, recibe; y el que busca, encuentra, y al que llama, Dios le abrirá la puerta."
"¿Ʉweri kakʉ ananʉyase'ri, migʉmʉsinʉse'ri wakʉ mesisanʉge'ri, gwiomʉ ki a'wekumʉnno?","¿Qué padre entre ustedes, si su hijo le pide pescado,, siguiendo a Mt"
¿Kwa webu me'sisanʉge'ri zeyku ki a'wekumʉnno?,", dicen: si su hijo le pide pan, ¿le dará una piedra? O si le pide pescado…  le dará una serpiente?"
"Inʉ miwise'ri, dunari ana'nu neki, gʉmʉsinʉse'ri inʉri duna awesʉkwa na miwe'rizʉnari nanu'kinó, ey awʉyaki Niwikakʉ warinzanʉse' nʉnkʉri Anugwe Duna miwe'weri awkinʉnno, ʉnka'sisa awʉyase'ri winʉkʉyana”.Jesú awiri Belsebusin(Mt. :-; Mar. :-)","¿O si le pide un huevo, le dará un escorpión?"
"Jesuse'ri i'ngwi cheyrwa anugwe gʉnsinnase' agisi asayʉn gwa'su neyka du a'kusʉn nusi gʉnsinna ana'gasi cheyrwari anasey uye'ri, ikʉse'ri eymí zʉnasindi arunhá kʉzani'na.","Pues si ustedes, que son malos, saben dar cosas buenas a sus hijos, ¿cuánto más el Padre que está en el cielo dará el Espíritu Santo a quienes se lo pidan?Jesús y Belzebú"
"Ʉwe'ki i'ngwí yeykari: —“Ema cheyrwari, Belsebú gʉnsinna zʉsakukuse' ɉumamʉ a'wename' zʉndi ikʉ du a'kusu kinʉnno aíe”.","Un día, estaba Jesús expulsando un demonio que se había apoderado de un hombre dejándolo mudo. En cuanto el demonio salió de él, el mudo recobró el habla y los que lo presenciaron se quedaron asombrados."
"“Kʉwʉsa awʉnʉngwa a'zʉnase'ri, warin pari arunhá me'kusʉkweyna chuzʉnhasa ú” key ie'ri.","Pero algunos dijeron:—Belzebú, el propio jefe de los demonios, le da a este el poder para expulsarlos."
"Ase'ri ikʉnha winarunhʉn nugari du gun winʉkʉɉwa'sie'ri: —“Bema powru neki ikʉnha gunti ankʉpanʉndi ʉndinkʉchunha zʉndi aw'kinʉnno, kwa urakʉse' zanʉ gunti winʉnkʉpanʉndi ʉndinkʉchunha zʉndi awnʉnno.","Otros, para tenderle una trampa, le pedían que hiciera alguna señal milagrosa de parte de Dios."
Iwa Satanári akingwi ʉnkʉpanʉndi ¿azi nisiri azey gowiernuri ɉu'mʉ ʉnkisʉnno? Miwise'ri Belsebuse' pari ɉumʉ kʉnari anugwe gʉnsinna a'ga'si eynikʉyʉn nʉnhawʉgame ey iwin” yana.,"Pero Jesús, que conocía sus intenciones, les dijo:—Si una nación se divide en bandos, se destruye a sí misma y sus casas se derrumban."
“Iwa Belsebu zʉ ɉumamʉse' pari gʉnsinnari a'ga'siwʉndi ¿miwikʉriwiyase'ri inʉse' pariri wina'ga'sʉnno? Ey anʉwa'me miwikʉriwiyase' kingwi anʉnkʉrigaseykumʉn nugari chwizʉnhasʉngwa zʉn gun nʉndi.,"Por tanto, si Satanás actúa contra sí mismo, ¿cómo podrá mantener su poder? Pues eso es lo que ustedes dicen: que yo expulso los demonios por el poder de Belzebú."
"Ʉwe'ki Niwipaw zʉ ɉumámʉsin gʉnsinnari a'witesiwʉndi, Niwipawzey gowiernuri miwise' kinkumeyri na'no.","Pero si Belzebú me da a mí el poder para expulsar demonios, ¿quién se lo da a los propios seguidores de ustedes? ¡Ellos mismos serán los jueces de ustedes!"
"Cheyrwa ɉumʉ anisi chunsi urakʉ awʉn zari chwʉn nuge'ri, inʉ urakʉse' chwʉn nuge'ri tanʉ a'chukwa zana zʉn gun nʉndi.","Ahora bien, si yo expulso los demonios por el poder de Dios, es que el reino de Dios ya les ha llegado a ustedes."
"Ey ʉweki i'ngweygwi umʉn twire' a'zʉnase' umʉn anʉkʉya ʉwe' nʉngwa, ɉumʉ na'nikwʉya a'zari armasin chunkwanari aniaguka awiri ase' chwʉn nu'nari ʉnbasa zʉndi awnʉnno.","Cuando un hombre fuerte y bien armado guarda su mansión, su propiedad está segura;"
Nʉnsin nanu' nanʉndi nʉkʉpanʉya zʉn nariri; nʉnsin nari anʉnkʉnisú nanʉyase'ri yow anʉnka'pʉ zʉndi awnʉnno.Anugwe dunanu' neykari eygwi anʉnmi'na awʉya ni(Mt. :-),"pero si otro más fuerte que él llega y lo vence, entonces le quita las armas en las que confiaba y reparte como botín todos sus bienes."
"Anugwe du nanu' neyka ikʉse' pari ana'ga'kuma ʉwe'ri, bekʉ ʉnkʉmechʉkwa nʉka'chono a'zari ikʉnawʉnkekʉ nayʉn zóya na'nukinó; ʉwe'ki anʉka'chonu' nʉne'ri: Aɉumeka i'mʉnʉ eygwi urakʉse' ana'gekwanarwekʉ ʉnzoya uwe' nʉnkʉri ingumʉn duri nanu'kinʉnno ana'zari anʉnmi'ri ʉnnakʉye'ri,","El que no está a favor mío, está contra mí; el que conmigo no recoge, desparrama.El retorno de un espíritu impuro"
"bunsi zari du zakukumana ʉnzʉne'ri,","Cuando un espíritu impuro sale de una persona y anda errante por lugares desiertos en busca de descanso y no lo encuentra, se dice a sí mismo: «Regresaré a mi casa, de donde salí»."
eygwi wʉ zoriri koga anugwe umʉn dunanu' neykasin gunʉ winde'si ikʉse' chunnáɉuri winkwakuma zʉn ʉweri sanusi nʉnna gwasi neki eygwi ingumʉn du anarunhú neyka gun nʉndi”.A'no'kwa awiri ayey ʉnchunhʉyase'ri awʉnkawari na'nʉnno,"Y si, al llegar, la encuentra barrida y arreglada,"
"Eymí í eyki asayʉn nuse'ri, kó anukʉn nuga genʉnke pari i'ngwi a'miase'ri: —“A'mia mikwasi tu me'kawi unari awʉnkawari na'nʉnno”, a'kʉnna.","va, reúne a otros siete espíritus peores que él y todos juntos se meten a vivir allí, de manera que la situación de esa persona resulta peor al final que al principio.La verdadera felicidad"
Uye' ase'ri: —“Niwipaw zʉ ga'kʉnamʉ a'no'kwa awiri ayey ʉnchunhʉyase'ri awʉnkawari na'nʉnno” yana.Ikʉ du arunhu' neyka inʉ arunhá me'kusʉkweyna sisʉya(Mt. :-; Mar. :),"Mientras Jesús decía estas cosas, una mujer que estaba entre la gente exclamó:—¡Feliz la mujer que te dio a luz y te crio a sus pechos!"
"Ey uye' ikʉri eygwi zʉn kawʉ a'kumi ʉnni'kumaye'ri: —“Ikʉri du winarunhu' zʉn nariri arunhá me'kusʉkweyna zʉndi sikumu' kinó, ʉwe'ki Jonase' chwizʉnhasana zʉn gwi chwizʉnhasʉnʉngwa gun neri.","Jesús le contestó:—Felices, más bien, los que escuchan la palabra de Dios y la ponen en práctica.Piden a Jesús una señal milagrosa"
"Joná kizʉnnari ikʉ powru Níniwe akwʉyase'ri Niwipawse' ga'sanay ni izari achwizʉnhasana gun nʉndi, eyma zana'gwi ikʉ zʉ Gʉmʉsinʉ warin zanʉ kizanʉngwari Niwipawse' ga'sanay ni izanʉngwasi iwa akwʉn nugase' kʉchwizʉnhasa awnʉnniko.","Como había seguido reuniéndose mucha gente a su alrededor, Jesús volvió a tomar la palabra y dijo:—Esta gente es mala. Pide una señal milagrosa, pero no tendrá más señal que la del profeta Jonás."
"Iwa akwʉn nuga, Niwipawse' du re'gawʉnpʉnnʉge'ri reyna Sabá zanʉri kʉzʉn ʉwin gwi yʉn amʉsesʉngwa gun nʉndi; inʉri á nʉnkʉri peykʉ zʉnekʉ pari Salomón agʉnkwʉya ino'kwʉn na'nari na'no, iwa emi nuga nʉnkʉri Salomón gwasi eygwi umʉn a'zʉna gun nukʉnki.","Como Jonás fue una señal para los habitantes de Nínive, así también el Hijo del hombre será una señal para esta gente."
"Iwa Níniwe zanʉ gwakʉn emi akwʉn nuga Niwipawse' du regawʉnpʉnnʉge'ri kʉzʉn awʉyari kʉzʉn ʉwin gwi yʉn ʉmʉsesʉngwa gun neri, inʉri Jonase' ga'kʉnamʉ zakʉwinʉka'cho'sie'ri winde'rigʉnchona una gun nʉndi, iwa emi masin nuga nʉnkʉri Joná gwasi umʉn a'zʉnari nuku kinó”.Min umʉri migʉchʉ zʉn arampʉra gun nʉndi","La reina del Sur se levantará en el día del juicio junto con todos los que forman esta generación, y los condenará; porque esta reina vino desde tierras lejanas a escuchar la sabiduría de Salomón, ¡y aquí hay algo más importante que Salomón!"
"“Bemase' neki arampʉra bunsi zakusʉngwasi ipusʉye'ri inʉ wa'rey kwa mʉray nikʉngwasi ipusʉya neki nanu' na'nukinó, warekʉ nisiri achonʉyʉn bunsi kusʉngwasi ipukumʉya gun nʉndi.","Los habitantes de Nínive se levantarán en el día del juicio junto con toda esta gente, y la condenarán; porque ellos se convirtieron al escuchar el mensaje de Jonás, ¡y aquí hay algo más importante que Jonás!"
"Minhúmʉri migʉchʉ zʉn arampʉra gun nʉndi; ʉweri umʉri duna ki me'nikwʉndi gʉchakʉkin arampʉra wa'kʉya zana'ri na'nʉnno, ʉwe'ki du nanu' nánʉya me'nikwʉndi mi gʉchʉri twizʉna'ba zʉndi na'nʉnno.",.La lámpara y la luz
Ey gun awʉndi chow zʉndi riwa'nanuko mase' bunsi a'zanʉyari twizʉnʉn niku nanʉngwasiri.,"Nadie enciende una lámpara y la guarda en un lugar escondido, ni la tapa con una vasija, sino que la pone en el candelero para que su luz alumbre a todos los que entren en la casa."
"Ey ʉweri eymí ki awiza nʉndi, migʉchʉse'ri yow bunsi a'zari twí a'zanu' nariza nʉndi, arampʉra ipusi gey bunsi me'kisʉya zana zʉndi na'nʉnno” winʉkʉyana.Jesuse'ri farisew awiri ley wina'rigʉnkwʉya a'dʉnna(Mt. :-; Mar. :-; Luk. :-)","Los ojos son lámparas para el cuerpo. Si tus ojos son limpios, todo tú serás luminoso; pero si en ellos hay maldad, todo tú serás oscuridad."
