way,esp
"“Pu'unapa sünainmüin wayuukalüirua tüü pümaiwa sümüin:‘Naajüin Maleiwakai, ja'itatataairü ma'i jaapüin otta ji'rüin,nnojottataaleerü jiyaawatüin aa'u’.","Ve a decir a este pueblo: «Escucharán, pero no entenderán; mirarán, pero no verán»."
Tamüshii paala jia: Anteerü wayuu wainma eekai wüinpujeekualüin oo'ulaka eekai wopujeekualüin sünain ekerolaa chamüin eere nuluwataain Maleiwa sünainmüin wane ekawaa miyo'u nümaa Abraham oo'ulaka Isaac oo'ulaka Jacob.,"Y les advierto que vendrán muchos de oriente y occidente y se sentarán a la mesa con Abrahán, Isaac y Jacob en el reino de los cielos."
"Tamüsü paala jümüin tü shiimüinkat: Wane waüyee, mayaainje süpünajünüin sulu'u palitchoin, shiasa'a süshannapa, watta saalii. Je müleka nnojorule süpünajünüin, amülouijeerü. Akaainjachia taya, ouktajachi süpüla su'tte'ennüinjatüin tatüma wayuu wainma.","Les aseguro que si un grano de trigo no cae en tierra y muere, seguirá siendo un único grano. Pero si muere, producirá fruto abundante."
Asouktüshi Jesús joolu'u namüin na fariseokana saa'u nnojolüin kaainjalaain tü naa'inrakat na nikirajüinkana naajüin:—Soto jaa'in tü naa'inrakat David paala sümaiwa wanaa sümaa müliain süka alin jamü nümüin je namüin na nütünajutkana.,Jesús les contestó:—¿Nunca han leído ustedes lo que hizo David cuando él y sus compañeros se sintieron muy hambrientos?
"“Sükajee tüü, wanaa sümaa püsülajüin kasa nümüin Maleiwa eere süpülee asülajaa, müleka sotüle paa'in sünain mojuin nünüiki pümüin wane puwala,","Por tanto, si en el momento de ir a presentar tu ofrenda en el altar, te acuerdas de que tu hermano tiene algo en contra de ti,"
Je tounteerü ta'yataain nümüin chi Senyotkai sünain takaaliijain wayuu wainma. Nnojotkalaka tatüjaain aa'u jaralüin anain saa'in tamüin.,"Pero si vivir en este mundo me ofrece la ocasión de una tarea fructífera, no sabría qué elegir."
"—Aanee, nia'aya chira —mataalasü waneeirua.Otta waneeirua:—Nnojoittaashi niain, mataashi aka naa'in ne'e —müshii.Otta chi mo'upü'ükai:—Tayaichija'aya chi ajulijapü'ükai, chi ji'rapü'ükai paalainka —müshi nia namüin.","Unos decían:—Sí, es el mismo.Otros, en cambio, opinaban:—No es él, sino uno que se le parece.Pero el propio interesado aseguraba:—Soy yo mismo."
"Je no'uluku na eejanakana sünain aapajaa tü naküjalakat, kojuya anoujaka. Eekalaka joolu'u tü anoujasükalüirua maa aka ja’rai miirü sünain shiain yaawain ne'e tü tooloyuukat.","Pero muchos de los que habían escuchado el discurso de Pedro abrazaron la fe, por lo que el número de creyentes varones alcanzó la cifra de unos cinco mil."
"Je sükajee tia, anakaja müleka eere jaa'in tapüla tayakai, chi Jüsenyotsekai, süka tale'ejüinjachin tachikua jünainmüin so'uweena wane ka'i matüjaajuukat aa'u jütüma.","Por tanto, procuren estar despiertos, porque no saben cuándo llegará el momento."
"“Anii joo taya o'unajachin Jerusalénmüin, sünain niain alü'üjain taya chi Naa'inkai Maleiwa, sümaa nnojolin tatüjaain saa'u kasain eein tapüla cha'aya.","Ahora, como ven, me dirijo Jerusalén impelido por el Espíritu, sin saber a ciencia cierta lo que allí me acontecerá."
"Otta Jesús, chi sacerdote mülo'ushikai, nia tashajaka achiki jümüin sünain nu'unüin chaa iipünaamüin eere nuluwataain chi Maleiwa Pülashikai süpüla joyotoo na'ato'u nikialu'ujee sünain kojutüin ma'i nia nütüma je süpüla asouktaa waa'u waneepia nümüin.","Este es el punto central de cuanto venimos diciendo: que tenemos, junto al trono celestial de Dios, un sumo sacerdote"
"—Müleka piale chi Aluwataashikai saa'u tü judíokolüirua, ¿jamüshisa nnojoika'a pu'tte'erajiraain pümüiwa? —namakalaka nümüin.","—Si tú eres el rey de los judíos, sálvate a ti mismo."
"Nayasa'a na judío eekai manoujain, achunjasü naa'in sütümajee ne'rüin wainma wayuu sünain anoujaa. Nakotchojookalaka nanainmüin wane wayuuirua, tü wayuu warai müsükat ne'e, süchi'rakat mmapa'a. Shiasa'a naainjala, nashüküjakalaka saa'in tü wayuukalüirua sulujutkat tü pueulokat. Nashutakalaka saa'u nipia Jasón sünain achajawaa nüchiki Pablo nümaa Silas shii'iree nayu'leein naya shi'ipamüin tü wayuukalüirua.","Pero los judíos, movidos por la envidia, reclutaron unos cuantos maleantes callejeros que alborotaron a la población y provocaron un tumulto en la ciudad. Se aglomeraron ante la casa de Jasón con el propósito de conducir Pablo y Silas ante la asamblea popular."
"Simón, wane no'utku na wayuukana kanüliakana Zelote. Je Judas Iscariote, chi aapüinjachikai nikii Jesús.Nakuaippainjatü na polooshiikana piammüin wanaa sümaa no'unüin sünain aküjaa","Simón el cananeo y Judas Iscariote, el que luego traicionó Jesús.Misión de los Doce"
Jutpüna majayütkalü türa.,Esa señorita es alta.
"Antüsü joolu'u tü anua kalu'ukot Jesús namaa na nikirajüinkana waneemüin sa'ata palaakat chejee Galileajee. Je cha'aya, kepiasü wane wayuuirua kanüliajüsü Gadareno.",Después de esto arribaron a la región de Gerasa que está frente Galilea.
"Chi atüjakai atüma waya anoujashiikana wapüshua, nia chi Naa'inkai Maleiwa nümüiwa. Naapüin wamüin süka naa'in nümüiwa wane'ewaire wakua tü atüjaakat süpüla wa'yataain nümüin chi Maleiwakai.Akaaliijirawaa natüma na anoujashiikana","Todo lo realiza el mismo y único Espíritu, repartiendo a cada uno sus dones como él quiere.Muchos miembros, pero un solo cuerpo"
"Anakaja nnojoliire jüüjüüin waya sümüin tü namaleiwaseyaasükalüirua na manoujainsaliikana, maa aka tü naa'inrapü'ükat na watuushinuukana. Müsü tü ashajuushikat nachiki: “Tü wayuu judíokolüirua, na'waajüin tü namaleiwaseyaasükalüirua na manoujainsaliikana sümaa emi'ijaa, ekawaa, asawaa, oo'ulaka oyonnajaa”.","para que no se den ustedes a la idolatría, como se dieron algunos de ellos, según dice la Escritura: Se sentó el pueblo a comer y a beber, y se levantó luego a divertirse."
"Nantapa chamüin, aashajaashii naya nümaa chi Maleiwakai naa'u na anoujashiikana süpüla nüntajachin chi Naa'inkai Maleiwa sulu'umüin naa'in wane'ewai nakua,","Llegaron estos y oraron por los samaritanos para que recibieran el Espíritu Santo,"
"Akaajasa na fariseokana namaa na karalouktamaajanakana, na nnojoliikana owoutisaajünüin nütüma Juan, nayouktüin tü nüchekakat chi Maleiwakai napüleerua.","En cambio, los fariseos y los doctores de la ley rechazaron el designio de Dios para ellos, negándose a que Juan los bautizara."
"Nümüliajüin paala chi eekai kojutüin nia nütüma,je ayateechi nia amüliajüin na eekana kojutüin nia natüma.",y que siempre tiene misericordiade aquellos que le honran.
"Nüsouktakalaka Jesús namüin:—Ju'una jümaiwa nümüin chi e'rüliyaakai aa'in wayumüin sünain isayüliain apünüin ka'i ne'e süpüla taa'inrüin süpüshua tü aneekünakat apüla taya. Ayateechi taya joolu'u sünain tojuittirüin yolujaa je sünain teiyajüin wayuu. Nnojoishi taya oo'ulaainjachin suulia wane'ere'eya keraain süpüshua tü aluwataanakat anain taya. Tatüjaa aa'ut sünain tanteechin Jerusalénmüin, süka nnojolin süpüla ouktajachin wane nünüikimaajachi Maleiwa, maa aka taya, sa'atalu'u Jerusalén —nümakalaka Jesús namüin. 34Jülüjakalaka naa'in Jesús tü wayuukolüirua eekat sulu'u Jerusalén sünain nümüin mayaa: “Aituala ma'i jia wayuu Jerusalénje'ewaliikana, jia o'utakana naa'in süka ipa na nünüikimaajanakana Maleiwa aluwataaushikana jünainmüin. Kee'ireepü'üsü ma'i taa'in taa'inmajüin jia, maa aka saa'inmajüin süchon wane kaliina. Otta jiakana, jiyouktajaa amaalü tia. 35Sükajee tia, nnojoliinapa kasajanain jia nümüin Maleiwa. Müshi taya joolu'u jümüin jia manoujainsaliikana tanain: Nnojoleechi taya ji'rüin tachikua wane'ere'eya jümaleepa tamüin: ‘Anata'aleeshija'a ma'i chi Nüjünalakai Maleiwa’ ”, nümakalaka Jesús.","Jesús les contestó:—Vayan y díganle a ese zorro: «Has de saber que yo expulso demonios y curo enfermos hoy y mañana, y al tercer día culminaré la tarea». Pero entre tanto, hoy, mañana y pasado mañana tengo que seguir mi camino, porque no es posible que un profeta muera fuera de Jerusalén. 34¡Jerusalén, Jerusalén, que matas a los profetas y apedreas a los mensajeros que Dios te envía! ¡Cuántas veces he querido reunir a tus hijos como la gallina reúne a sus pollitos bajo las alas, y ustedes se negaron! 35Pues miren: su ciudad va a quedar desierta. Y les digo que no volverán a verme hasta el momento en que digan: «¡Bendito el que viene en el nombre del Señor!»."
"Nümakalaka Jesús namüin:—Shiimüin sünain ji'rüinjatüin müliaa maa aka tayakai. Otta na aikkalaainjanakana tekialu'ujee oo'ulaka tepe'eru'ujee, nnojoishi laülaain taya süpüla, nieechi e'itaaka chi Tashikai Maleiwa —nümakalaka Jesús namüin.","Jesús les dijo:—Pues bien, beberán mi copa de amargura; pero el que se sienten el uno a mi derecha y el otro a mi izquierda, no es cosa mía concederlo; eso es para quienes mi Padre lo ha reservado."
"—¿Jalashi nia e'itaanüin? —nümakalaka namüin.—Joo'uya Senyotkalee, pi'raiwa —namakalaka nümüin.","preguntó:—¿Dónde lo han sepultado?Ellos contestaron:—Ven a verlo, Señor."
“Taküjüin joolu'u jümüin tachiki süpülapünaa saapünüin tekii süpüla jünoujüinjatüin sülatapeena sünain tayain tayakai chi aküjapü'ükai tachiki.,"Les digo estas cosas ahora, antes que sucedan, para que, cuando sucedan, crean que «yo soy»."
"Too'ul aajeechi pia, mülieechi paja'a taya püchikiru'u","Yo te abandonaré, pero en verdad yo voy a sufrir por tu ausencia."
"Nnojoishi eein wane wayuu e'raajakai tü jülüjakat taa'in tale'eru'u tamüiwa. Müsia aka tü jülüjakat naa'in chi Maleiwakai, nnojoishi eein wane wayuu atüjaakai saa'u. Nia ne'e atüjaaka saa'u chi Naa'inkai nümüiwa.","¿Quién, en efecto, conoce lo íntimo del ser humano, sino el mismo espíritu humano que habita en su interior? Lo mismo pasa con las cosas de Dios: solo el Espíritu divino las conoce."
Nuwataakalaka Pedro nümaa chi nuwala'atakai sünainmüin tü woowirakat.,Pedro y el otro discípulo salieron inmediatamente hacia el sepulcro.
"Tü kasa naa'inrüinjatkat chi Maleiwakai, tü nnojotkat sütüjaain aa'u wayuu paala nütüma, nii'iyatüin tamüin, maa aka tü tamayütkat jümüin.",Fue una revelación de Dios la que me dio a conocer el plan secreto del que les he escrito más arriba brevemente.
"Kolonpiana wayuukanairua naa: 1. Sa'uje jemelii: a) Kolonpianashi ekai: kolonpianain nashi süma ne1, mushi'iya naa nachoinnikana wayuu naata o'ummainchikana kolonpianashi ma'aka yaaleje no'utkü tüü nashikanairua wana süma jemelii süchonkai. b) Nachonnii naa kolonpiana jemeikana sülu'u mma natajatü kolonpianashi ma'aka nale'ejüle kolonpiamüin. 2. Achonnyaashi: a) Naa wayuu süchonka mma natajatü ma'aka nachuntule jee müsuyaa aapunüin namüin tüü karalo'uta kalu'uka. sükua'ipa tüü yaa jee müsüya tüü sükua'ipaka süpula sülejünüinjatüin süchikua tüü süchonnyain naya Kolonpia. b) ·Kolonpianashi naa wayuu süchonkon a tüü mma latinoamerika münaka otta müsüya naa sülu'ujejen aka mma so'utpunakana palaa sülu'uwatate shia naa sülaulayuukana alu'uwatawaa sulu'u mma eere naya. e) Naa wayuu ko'ummainjirakana mma sülu'ujuleru'usü mma kolonpianashi süchirua painwaa a'aka sülu'uwatain sükua'ipa. Nojotsü süpula omo'utünüinjatüin nü'ulia wanee wayuu ekai jemeliin sülu'u Kolonpia sünüliamajatü tüü nümaika. Tüü kolonpianaka nojotsü amülo'ulii ma'aka saapanule sünülia wanee mma natajatü müshi'iya naa nataa o'ummain nojotsü amülo'ulinjatüin sünulia no'ummain ma'aka naapale sünulia kolonpiana. Naa wayuu o'ulakana kolonpiana eeshi süpula kolonpiana nachikua ma'aka sünatule sükua'ipa.","Son nacionales colombianos: 1. Por nacimiento: a) Los naturales de Colombia, con una de dos condiciones: que el padre o la madre hayan sido natuales o nacionales colombianos o que, siendo hijos de extranjeros, alguno de sus padres estuviere domiciliado en la República en el momento del nacimiento. b). Los hijos de padre o madre colombianos que hubieren nacido en tierra extranjera y luego se domiciliaren en la República. 2. Por adopción: a). Los extranjeros que soliciten y obtengan carta de naturalización, de acuerdo con la ley, la cual establecerá los casos en los cuales se pierde la nacionalidad colombiana por adopción. b). Los latinoamericanos y del Caribe•por nacimiento domiciliados en Colombia , que con autorización del Gobierno y de acuerdo con la ley y el principio de reciprocidad, pidan ser inscritos como C<?lombianos ante la multiplicidad donde se establecieren. c). Los miembros de pueblos indígenas que compartan territorios fronterizos, con aplicación del principio de reciprocidad según tratados públicos. Ningún colombiano por nacimiento podrá ser privado de su nacionalidad. La calidad de nacional colombiano no se pierde por el hecho de adquirir otra nacionalidad. Los nacionales por adopción no estarán obligados a renunciar a su nacionalidad de origen o adopción. Quienes hayan renunciado a la nacionalidad colombiana podrán recobrarla con arreglo a la ley."
"“Je sükajee tia, nnojo jüshapajaain aa'in sünain müin jünüiki: ‘¿Kasa weküinjatka? ¿Kasa wasüinjatka? ¿Kasa wa'atüinjatka?’.","Así pues, no se atormenten diciendo: «¿Qué comeremos, qué beberemos o con qué nos vestiremos?»."
"Alü'üjainjatüyaa taya eküülü, akatsa'a moto'olu in taa'in","Yo iba a traer comida, pero a mí se me olvidó."
"Nekirajüin sünain mojuin ka'wayuusee. Je nekirajüin sünain eein wane eküülü eekai mojuin süpüla ekünaa, ja'itasü e'itaaushin shia nütüma Maleiwa süpüla ekünaa. Shiimüin sünain taashin waya süpüla weküinjatüin eküülü eekai eein ne'e sümaa waapüin analu'ut nümüin Maleiwa saa'u, süka wanoujain nünain je süka watüjaainapain saa'u tü shiimüinkat.","y que prohíben tanto el matrimonio como el uso de ciertos alimentos, siendo así que Dios ha creado estas cosas para que los fieles, que conocen la verdad, disfruten de ellas dándole gracias."
"Talatüsü ma'i taa'in süka nnojolüin motüin jaa'in tü kasa anasü taa'inrapü'ükat ja'aka, je süka ayatüin jia sünain jünoujain tü shiimüinkat, tü nüchikikat chi O'tte'erüikai taküjapü'ükat jümüin.","Los felicito, porque no hay cosa en la que no me tengan presente y porque conservan las tradiciones tal como se las transmití."
Nashate'erakalaka na surulaatkana nasa'a na wayuukana piamashii kachetüshiikana na'atalu'u Jesús.,Fueron los soldados y quebraron las piernas de los dos que habían sido crucificados con Jesús.
"Müsia aka takuaippa sünain na'akain taya na gentilekana sünain takaaliijeein naya sünain nanoujain nünain Cristo. Wanaa sümaa eein taya na'aka, nnojoishi taya müin aka nakuaippa na judíokana. Mayaainje na'akain taya na gentilekana, nnojotsü taa'inrüin tü nüchiajaakat oulia chi Maleiwakai saa'u to'unüin waneepia süchiirua tü nümakat Cristo.","Igualmente, para ganar a los que están sin ley, yo, que no estoy sin ley de Dios ya que mi ley es Cristo, me comporto con ellos como si estuviera sin ley."
"Otta María, jülüjasü saa'in waneepia tü shi'rakat paala oo'ulaka tü saapakat achiki joolu'u, sümaa talatüin ma'i saa'in sütüma.","María, por su parte, guardaba todas estas cosas, meditándolas en lo íntimo de su corazón."
"Nnojotsü tamüin jümüin tüü sükajee che'ojaain tamüin wayuu, makai aka Juan, süpüla apansaajaa tachiki. Toso'ireein ne'e jaa'in sünain nüchiki Juan shii'iree jünoujeein tü nümakat tachiki süpüla ju'tte'ennüinjanain sütüma.","Y no es que yo tenga necesidad de testimonios humanos; si digo esto, es para que ustedes puedan salvarse."
chi alijuna akumajakai luma,Miguel está contento con el criollo [que construye enramadas]
"“Je wayakana, tayakai otta na waneeinnua eejanakana nümaa Jesús, we'rajüin sükua süpüshua'ale'eya tü naa'inrakat cha'aya Jerusalén otta sulu'upünaa tü mmakalüirua eekat wanaa sümaa sulu'u Judea. Je süchikijee, o'utüna aa'inchi nia sünain nükachennüin sünain wane kuruusa.","Y nosotros somos testigos de todo lo que hizo en territorio judío, especialmente en Jerusalén. Después lo mataron colgándolo de un madero."
"Nayasa'a joo na judíokana manoujainsaliikana, nasakaain na jieyuu kojutkana atüma chi Maleiwakai sulu'u wayuuin kojutshii atümaa naya sulu'u nakuaippa otta tü tooloyuu miyo'uyuukalüirua sulu'u tü pueulokat süpüla müliaatajüinjatüin joo naa'in Pablo otta Bernabé natümairua. Ajünajaanüshii naya natüma sulu'ujee tia mmakat.","Pero los judíos excitaron los ánimos de las damas piadosas y distinguidas, así como de los altos personajes de la ciudad, y organizaron una persecución contra Pablo y Bernabé hasta conseguir arrojarlos de su territorio."
